ein;zip;tax_year;revenue_amt
474******;19********;;*****
474******;15********;;*****
474******;17********;;*****
474******;15********;;*****
474******;19********;2017;0     *****
474******;19********;;*****
474******;17********;2016;0     *****
474******;19********;2016;0     *****
474******;17********;2017;0     *****
*;*;*;*
*;*;*;*
474******;17********;;*****
474******;17********;2016;0     *****
*;*;*;*
474******;15********;;*****
474******;15********;2017;0     *****
474******;18********;;*****
474******;19********;2016;0     *****
474******;15********;2016;*****
474******;19********;;*****
474******;19********;;*****
474******;15********;2016;*****
474******;17********;2017;0     *****
474******;15********;2016;0     *****
474******;17********;2015;0     *****
474******;16********;2017;0     *****
474******;15********;2017;0     *****
474******;19********;2016;0     *****
474******;19********;;*****
474******;19********;2015;0     *****
474******;17********;;*****
474******;17********;2017;0     *****
474******;15********;;*****
474******;19********;2017;0     *****
*;*;*;*
474******;19********;2017;0     *****
474******;19********;;*****
474******;17********;2016;0     *****
474******;15********;2016;0     *****
474******;17********;;*****
474******;19********;2016;0     *****
474******;17********;;*****
474******;15********;2017;0     *****
474******;17********;2016;0     *****
474******;17********;;*****
474******;19********;;*****
*;*;*;*
474******;15********;2016;0     *****
474******;17********;2016;0     *****
*;*;*;*
474******;19********;;*****
474******;19********;2017;0     *****
474******;19********;2016;0     *****
*;*;*;*
474******;19********;2017;0     *****
474******;19********;2016;0     *****
*;*;*;*
*;*;*;*
474******;19********;2016;0     *****
474******;19********;2016;0     *****
*;*;*;*
474******;19********;;*****
474******;17********;2017;0     *****
474******;18********;2016;0     *****
474******;19********;;*****
*;*;*;*
474******;16********;2017;0     *****
474******;18********;2017;0     *****
474******;19********;2016;0     *****
474******;16********;;*****
*;*;*;*
474******;16********;;*****
474******;16********;;*****
474******;19********;2016;0     *****
474******;18********;2017;0     *****
474******;16********;2017;0     *****
*;*;*;*
474******;18********;;*****
474******;19********;2017;0     *****
474******;15********;2016;*****
474******;19********;;*****
474******;17********;2017;0     *****
474******;19********;2017;0     *****
474******;15********;2017;0     *****
474******;19********;;*****
474******;16********;;*****
474******;15********;2017;0     *****
474******;19********;;*****
474******;15********;2017;0     *****
474******;18********;2017;0     *****
474******;15********;;*****
474******;15********;2016;0     *****
474******;15********;2017;0     *****
*;*;*;*
474******;17********;2017;0     *****
474******;15********;2017;0     *****
474******;18********;2017;0     *****
474******;19********;2016;*****
474******;19********;;*****
*;*;*;*
474******;19********;2017;0     *****
474******;15********;2017;0     *****
474******;16********;2016;0     *****
*;*;*;*
474******;15********;2017;0     *****
474******;15********;2017;0     *****
474******;19********;2017;0     *****
474******;19********;;*****
*;*;*;*
474******;17********;2017;0     *****
474******;19********;2016;0     *****
474******;19********;2017;0     *****
474******;18********;2017;0     *****
474******;19********;2017;*****
474******;18********;2017;0     *****
474******;15********;2016;*****
474******;19********;2017;0     *****
474******;19********;2016;0     *****
474******;15********;2016;0     *****
474******;16********;;*****
474******;18********;2017;0     *****
474******;15********;;*****
474******;16********;;*****
474******;16********;2017;0     *****
474******;19********;2017;0     *****
474******;19********;2016;*****
474******;15********;2017;0     *****
474******;15********;;*****
474******;18********;2017;0     *****
474******;15********;;*****
474******;19********;2017;0     *****
474******;19********;;*****
474******;17********;;*****
474******;15********;2015;0     *****
474******;19********;;*****
474******;19********;2016;0     *****
*;*;*;*
474******;19********;2017;0     *****
474******;19********;;*****
474******;15********;2017;0     *****
474******;16********;2017;0     *****
474******;19********;2017;0     *****
*;*;*;*
474******;17********;2017;0     *****
474******;19********;2016;*****
474******;19********;2017;0     *****
474******;17********;2015;0     *****
474******;16********;2017;0     *****
474******;19********;2016;0     *****
474******;18********;2016;0     *****
474******;19********;2016;0     *****
474******;18********;2017;0     *****
474******;17********;2017;0     *****
474******;19********;2016;0     *****
474******;17********;2017;0     *****
474******;18********;;*****
474******;19********;;*****
474******;19********;;*****
474******;19********;2016;0     *****
474******;15********;2016;0     *****
474******;15********;2017;0     *****
474******;15********;2015;0     *****
474******;18********;2017;0     *****
474******;18********;2017;0     *****
474******;19********;;*****
474******;17********;2017;0     *****
474******;15********;2016;0     *****
474******;19********;;*****
*;*;*;*
474******;17********;2017;0     *****
474******;19********;;*****
474******;17********;2015;0     *****
474******;17********;;*****
474******;19********;2016;0     *****
474******;18********;2016;0     *****
474******;17********;2017;0     *****
474******;19********;2016;0     *****
474******;19********;2016;*****
474******;18********;2016;0     *****
474******;15********;2016;0     *****
474******;17********;;*****
474******;19********;2017;0     *****
*;*;*;*
474******;19********;;*****
474******;19********;2016;0     *****
474******;17********;;*****
474******;15********;2017;0     *****
474******;19********;2016;0     *****
*;*;*;*
474******;16********;2017;0     *****
474******;19********;;*****
474******;15********;2016;0     *****
474******;15********;2016;0     *****
*;*;*;*
474******;18********;2015;0     *****
*;*;*;*
*;*;*;*
474******;15********;;*****
*;*;*;*
474******;18********;2017;0     *****
*;*;*;*
*;*;*;*
474******;17********;2017;0     *****
474******;18********;2016;0     *****
474******;19********;;*****
474******;19********;2015;0     *****
474******;19********;;*****
474******;19********;;*****
474******;17********;2016;0     *****
474******;15********;2017;0     *****
474******;19********;2015;0     *****
474******;17********;;*****
474******;18********;2017;0     *****
474******;17********;2015;0     *****
474******;17********;2017;0     *****
474******;16********;;*****
474******;19********;;*****
474******;15********;;*****
474******;19********;2016;0     *****
474******;19********;2017;0     *****
474******;19********;2017;0     *****
*;*;*;*
474******;17********;2017;0     *****
*;*;*;*
*;*;*;*
474******;16********;;*****
*;*;*;*
474******;16********;2016;0     *****
*;*;*;*
474******;19********;2016;0     *****
474******;17********;;*****
474******;19********;2016;0     *****
474******;18********;;*****
*;*;*;*
474******;18********;2016;0     *****
*;*;*;*
474******;16********;2016;0     *****
474******;19********;2016;0     *****
474******;17********;2016;0     *****
474******;18********;2016;*****
474******;19********;2016;0     *****
*;*;*;*
474******;18********;2016;0     *****
474******;15********;2017;0     *****
474******;19********;;*****
474******;17********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
474******;19********;2016;0     *****
474******;18********;2017;0     *****
474******;19********;2017;0     *****
474******;17********;;*****
474******;15********;2017;0     *****
474******;16********;;*****
474******;18********;2017;0     *****
474******;16********;2016;0     *****
474******;19********;2017;0     *****
474******;19********;2016;0     *****
474******;17********;2016;0     *****
474******;17********;2017;0     *****
474******;19********;;*****
474******;17********;2017;0     *****
474******;19********;2016;0     *****
474******;19********;2015;*****
474******;15********;2017;0     *****
474******;19********;2015;0     *****
474******;15********;2016;0     *****
474******;16********;;*****
474******;15********;;*****
474******;19********;2017;*****
474******;19********;2016;0     *****
*;*;*;*
474******;19********;2016;0     *****
474******;19********;;*****
474******;15********;2017;0     *****
*;*;*;*
474******;19********;2016;0     *****
474******;19********;2016;0     *****
*;*;*;*
474******;17********;2016;*****
474******;18********;2016;0     *****
*;*;*;*
474******;18********;2015;0     *****
474******;17********;;*****
474******;15********;2016;0     *****
474******;17********;;*****
*;*;*;*
474******;19********;2017;0     *****
474******;16********;2016;0     *****
*;*;*;*
*;*;*;*
474******;17********;2016;0     *****
*;*;*;*
474******;18********;2017;0     *****
474******;17********;2017;0     *****
474******;15********;;*****
474******;19********;;*****
474******;15********;2017;0     *****
*;*;*;*
474******;17********;2015;0     *****
*;*;*;*
*;*;*;*
475******;18********;2017;0     *****
475******;17********;2015;0     *****
475******;19********;2016;0     *****
475******;19********;2016;0     *****
475******;17********;2016;0     *****
475******;19********;2016;0     *****
475******;19********;2016;0     *****
*;*;*;*
475******;15********;2016;0     *****
475******;17********;;*****
475******;15********;2016;0     *****
475******;19********;2016;0     *****
475******;15********;;*****
475******;19********;2016;0     *****
475******;16********;2017;0     *****
475******;19********;;*****
475******;16********;2017;0     *****
*;*;*;*
475******;17********;2017;0     *****
475******;18********;2017;0     *****
475******;19********;2015;0     *****
*;*;*;*
475******;19********;;*****
475******;17********;2017;0     *****
475******;16********;2017;0     *****
475******;19********;;*****
475******;19********;2017;0     *****
475******;17********;2017;0     *****
475******;18********;2016;0     *****
*;*;*;*
475******;15********;2017;0     *****
475******;16********;;*****
*;*;*;*
475******;15********;2016;0     *****
*;*;*;*
475******;15********;2016;0     *****
475******;19********;;*****
*;*;*;*
*;*;*;*
475******;18********;;*****
475******;17********;;*****
475******;17********;;*****
*;*;*;*
475******;19********;2016;0     *****
475******;15********;2016;0     *****
475******;18********;2016;0     *****
475******;19********;;*****
475******;17********;2015;0     *****
475******;17********;2016;0     *****
475******;19********;;*****
475******;17********;2016;0     *****
475******;15********;2016;0     *****
475******;15********;;*****
475******;19********;;*****
475******;19********;2016;0     *****
475******;19********;2017;0     *****
475******;19********;;*****
475******;17********;2015;0     *****
*;*;*;*
475******;17********;2017;0     *****
*;*;*;*
*;*;*;*
475******;15********;2016;0     *****
475******;19********;2017;0     *****
475******;18********;;*****
475******;15********;2017;0     *****
475******;15********;2017;0     *****
475******;19********;2016;0     *****
*;*;*;*
475******;17********;;*****
475******;16********;2017;0     *****
475******;15********;2017;0     *****
475******;19********;2016;0     *****
475******;19********;2016;0     *****
*;*;*;*
475******;18********;;*****
*;*;*;*
475******;15********;2017;0     *****
475******;15********;2017;0     *****
475******;18********;;*****
475******;16********;;*****
*;*;*;*
475******;15********;;*****
475******;19********;2016;0     *****
475******;17********;;*****
475******;15********;2016;0     *****
475******;19********;2017;0     *****
475******;18********;2016;0     *****
475******;18********;2016;0     *****
475******;17********;2017;0     *****
475******;15********;2016;0     *****
475******;19********;;*****
475******;18********;2015;0     *****
475******;19********;2016;0     *****
475******;18********;;*****
475******;19********;2017;0     *****
475******;18********;2017;0     *****
475******;17********;;*****
475******;15********;2016;0     *****
475******;16********;2016;0     *****
475******;19********;;*****
*;*;*;*
475******;18********;;*****
475******;15********;2016;0     *****
475******;17********;2017;0     *****
475******;16********;;*****
475******;17********;2016;0     *****
475******;19********;2016;0     *****
475******;18********;2016;0     *****
475******;15********;2017;0     *****
475******;19********;2016;0     *****
*;*;*;*
475******;17********;;*****
475******;15********;;*****
475******;16********;2016;0     *****
475******;19********;2016;0     *****
475******;19********;2016;0     *****
475******;19********;2016;0     *****
475******;19********;;*****
475******;15********;2015;0     *****
475******;17********;;*****
475******;15********;2016;0     *****
475******;17********;2016;0     *****
475******;15********;;*****
475******;19********;2016;0     *****
475******;19********;2016;*****
475******;17********;;*****
475******;18********;2016;0     *****
475******;17********;;*****
475******;17********;;*****
*;*;*;*
475******;15********;2017;0     *****
475******;19********;;*****
*;*;*;*
475******;19********;2016;0     *****
475******;19********;2016;0     *****
475******;19********;;*****
475******;19********;2016;0     *****
475******;19********;;*****
475******;17********;2016;0     *****
*;*;*;*
475******;15********;;*****
475******;19********;2015;0     *****
475******;19********;2016;0     *****
475******;15********;2016;0     *****
475******;16********;2016;0     *****
475******;19********;2016;0     *****
475******;15********;;*****
475******;15********;2017;0     *****
475******;15********;2017;0     *****
475******;17********;;*****
475******;19********;2017;0     *****
*;*;*;*
475******;19********;2017;0     *****
475******;17********;2016;0     *****
475******;18********;2017;0     *****
475******;19********;2016;0     *****
475******;15********;2016;*****
475******;19********;;*****
475******;15********;2017;0     *****
475******;19********;2016;0     *****
475******;15********;;*****
*;*;*;*
475******;19********;2016;0     *****
475******;15********;2016;*****
475******;15********;;*****
*;*;*;*
475******;19********;;*****
*;*;*;*
*;*;*;*
475******;15********;2016;0     *****
475******;16********;2016;0     *****
475******;18********;;*****
*;*;*;*
475******;19********;2017;0     *****
475******;15********;2017;0     *****
475******;19********;;*****
475******;16********;2016;0     *****
*;*;*;*
*;*;*;*
475******;15********;2016;0     *****
475******;15********;2016;0     *****
475******;19********;2016;0     *****
*;*;*;*
475******;15********;2015;0     *****
475******;15********;2017;0     *****
475******;17********;;*****
*;*;*;*
*;*;*;*
475******;18********;2016;0     *****
475******;19********;2016;0     *****
475******;19********;2016;0     *****
475******;17********;2016;0     *****
475******;16********;2016;*****
475******;19********;;*****
475******;19********;;*****
475******;16********;2017;0     *****
*;*;*;*
475******;19********;2016;0     *****
*;*;*;*
475******;18********;;*****
475******;15********;2016;0     *****
*;*;*;*
*;*;*;*
475******;19********;2017;0     *****
475******;18********;;*****
475******;18********;2017;0     *****
475******;17********;2017;0     *****
475******;18********;;*****
*;*;*;*
475******;16********;2016;0     *****
475******;15********;2017;0     *****
*;*;*;*
475******;18********;2016;0     *****
475******;15********;2017;0     *****
475******;17********;2016;0     *****
475******;17********;2016;0     *****
475******;19********;2016;0     *****
475******;19********;2016;0     *****
475******;16********;;*****
475******;18********;;*****
475******;15********;2017;0     *****
*;*;*;*
475******;19********;2017;0     *****
475******;19********;2016;0     *****
475******;19********;;*****
475******;19********;;*****
475******;15********;2017;0     *****
475******;18********;2017;0     *****
475******;16********;;*****
475******;19********;;*****
475******;19********;2017;0     *****
475******;19********;2017;0     *****
475******;15********;2017;0     *****
475******;19********;2017;0     *****
475******;17********;;*****
475******;18********;2017;0     *****
475******;19********;2016;0     *****
475******;18********;2016;0     *****
475******;19********;;*****
475******;17********;2017;0     *****
475******;19********;;*****
475******;19********;;*****
475******;18********;2016;0     *****
475******;19********;2015;0     *****
475******;17********;;*****
*;*;*;*
*;*;*;*
475******;17********;;*****
475******;17********;;*****
475******;18********;2016;0     *****
475******;19********;2016;*****
475******;16********;2016;0     *****
475******;15********;2016;*****
475******;17********;2017;0     *****
475******;17********;2017;0     *****
475******;15********;2017;0     *****
475******;18********;2017;0     *****
475******;15********;2016;0     *****
*;*;*;*
475******;19********;;*****
475******;18********;2016;0     *****
475******;15********;;*****
475******;15********;;*****
475******;19********;2017;0     *****
475******;19********;2017;0     *****
475******;17********;2016;0     *****
475******;19********;;*****
475******;15********;2016;0     *****
475******;17********;2015;0     *****
475******;19********;;*****
475******;17********;;*****
475******;15********;2016;0     *****
475******;15********;2016;0     *****
475******;19********;;*****
475******;19********;2016;0     *****
*;*;*;*
475******;19********;2016;0     *****
475******;19********;2016;0     *****
475******;15********;;*****
*;*;*;*
475******;18********;2016;0     *****
475******;17********;2017;0     *****
475******;18********;2017;0     *****
475******;15********;;*****
475******;18********;;*****
475******;19********;2017;0     *****
475******;19********;2016;0     *****
475******;18********;;*****
*;*;*;*
475******;17********;2016;0     *****
475******;15********;2017;0     *****
475******;16********;;*****
475******;19********;;*****
*;*;*;*
475******;16********;2017;0     *****
475******;16********;2016;*****
475******;19********;2016;0     *****
475******;15********;2016;0     *****
*;*;*;*
*;*;*;*
475******;15********;;*****
475******;15********;2017;0     *****
*;*;*;*
475******;19********;2016;0     *****
475******;19********;2016;0     *****
*;*;*;*
*;*;*;*
475******;17********;2017;0     *****
475******;17********;2016;0     *****
475******;19********;;*****
475******;18********;2016;0     *****
475******;19********;;*****
475******;19********;2017;0     *****
475******;15********;2016;0     *****
475******;15********;2016;*****
475******;18********;;*****
475******;18********;;*****
475******;15********;2016;0     *****
475******;19********;;*****
475******;19********;;*****
475******;19********;2017;0     *****
475******;18********;;*****
*;*;*;*
475******;19********;;*****
*;*;*;*
475******;19********;2016;0     *****
475******;19********;;*****
475******;17********;2016;0     *****
475******;16********;2016;0     *****
475******;19********;2016;0     *****
*;*;*;*
475******;18********;2016;0     *****
475******;18********;2016;0     *****
475******;15********;;*****
475******;16********;;*****
*;*;*;*
475******;15********;2017;0     *****
475******;19********;;*****
475******;19********;2016;0     *****
475******;17********;2017;0     *****
475******;16********;2016;0     *****
475******;18********;2016;0     *****
475******;17********;;*****
475******;17********;2016;0     *****
*;*;*;*
475******;17********;2017;0     *****
475******;18********;;*****
475******;15********;;*****
475******;16********;2016;0     *****
*;*;*;*
475******;17********;2017;0     *****
475******;15********;2016;0     *****
475******;19********;2016;0     *****
475******;16********;2016;0     *****
475******;19********;2015;0     *****
475******;19********;2016;0     *****
475******;15********;;*****
475******;15********;2017;0     *****
*;*;*;*
475******;19********;2015;0     *****
475******;15********;;*****
475******;19********;;*****
*;*;*;*
475******;18********;2017;0     *****
475******;15********;;*****
475******;17********;;*****
475******;17********;;*****
475******;19********;;*****
475******;17********;2017;0     *****
475******;19********;2017;0     *****
*;*;*;*
475******;19********;2016;0     *****
475******;17********;;*****
475******;18********;;*****
475******;18********;;*****
*;*;*;*
475******;18********;2015;0     *****
*;*;*;*
475******;15********;2016;0     *****
475******;19********;;*****
475******;18********;2017;0     *****
*;*;*;*
475******;19********;2017;0     *****
*;*;*;*
475******;16********;2016;0     *****
*;*;*;*
*;*;*;*
475******;19********;;*****
475******;17********;;*****
475******;19********;2015;0     *****
475******;18********;;*****
475******;15********;2016;0     *****
475******;18********;2016;0     *****
475******;18********;2017;0     *****
475******;19********;2016;0     *****
475******;17********;;*****
475******;15********;;*****
475******;19********;;*****
475******;19********;;*****
475******;17********;2016;0     *****
475******;15********;2016;0     *****
475******;19********;2016;0     *****
475******;19********;2016;0     *****
*;*;*;*
475******;18********;2016;0     *****
475******;17********;2016;0     *****
*;*;*;*
*;*;*;*
475******;19********;2016;0     *****
475******;18********;;*****
475******;18********;2017;0     *****
475******;19********;2016;0     *****
475******;16********;2016;0     *****
475******;17********;2015;0     *****
475******;16********;2017;0     *****
475******;19********;2016;0     *****
*;*;*;*
475******;17********;;*****
*;*;*;*
475******;17********;;*****
*;*;*;*
475******;17********;;*****
475******;17********;2016;0     *****
475******;19********;;*****
475******;17********;2016;0     *****
475******;19********;2017;0     *****
475******;19********;;*****
475******;18********;2016;0     *****
475******;19********;;*****
475******;19********;2016;0     *****
475******;19********;2017;0     *****
475******;17********;;*****
475******;15********;2016;0     *****
475******;15********;2017;0     *****
475******;17********;2016;0     *****
*;*;*;*
475******;15********;2017;0     *****
*;*;*;*
475******;19********;2016;*****
475******;19********;;*****
475******;18********;2017;0     *****
475******;19********;2015;0     *****
*;*;*;*
475******;17********;2016;0     *****
475******;17********;2017;0     *****
475******;18********;2016;0     *****
*;*;*;*
475******;15********;2016;0     *****
475******;15********;2016;0     *****
476******;16********;2016;0     *****
476******;15********;2016;*****
*;*;*;*
*;*;*;*
476******;17********;2016;*****
476******;16********;2016;0     *****
476******;15********;2016;*****
476******;15********;2016;*****
476******;15********;2016;*****
476******;15********;2016;*****
476******;15********;2016;*****
476******;15********;2016;*****
476******;17********;2016;*****
476******;16********;2016;*****
476******;19********;2016;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
476******;15********;2016;*****
476******;15********;2016;*****
476******;19********;2016;*****
476******;16********;2016;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
481******;17********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
481******;16********;2017;0     *****
*;*;*;*
*;*;*;*
481******;17********;;*****
481******;16********;2017;0     *****
*;*;*;*
*;*;*;*
486******;19********;2016;*****
486******;19********;2016;*****
*;*;*;*
*;*;*;*
*;*;*;*
510******;19********;2016;*****
*;*;*;*
510******;15********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;18********;2016;0     *****
*;*;*;*
*;*;*;*
510******;19********;2016;*****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;15********;;*****
*;*;*;*
510******;18********;2012;0     *****
510******;19********;2017;0     *****
*;*;*;*
*;*;*;*
510******;19********;2017;0     *****
510******;19********;2016;*****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
*;*;*;*
510******;15********;2016;*****
510******;19********;2017;*****
510******;15********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
*;*;*;*
510******;19********;2017;0     *****
510******;19********;;*****
510******;19********;;*****
510******;19********;;*****
510******;19********;;*****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
*;*;*;*
510******;16********;2017;0     *****
*;*;*;*
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;;*****
510******;15********;2016;*****
510******;19********;2016;*****
*;*;*;*
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;15********;2016;0     *****
*;*;*;*
510******;19********;2017;0     *****
510******;18********;;*****
*;*;*;*
510******;15********;2016;0     *****
510******;19********;2017;0     *****
510******;19********;2016;*****
510******;16********;2017;0     *****
*;*;*;*
510******;16********;2016;0     *****
*;*;*;*
510******;15********;2017;*****
510******;19********;;*****
510******;16********;2016;0     *****
*;*;*;*
510******;16********;2015;0     *****
510******;15********;2017;*****
*;*;*;*
510******;15********;2016;0     *****
510******;15********;2016;0     *****
510******;15********;;*****
510******;18********;;*****
510******;19********;2017;0     *****
*;*;*;*
510******;19********;2016;0     *****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
*;*;*;*
510******;15********;2016;*****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;18********;2016;*****
*;*;*;*
510******;16********;2016;0     *****
*;*;*;*
510******;17********;2016;0     *****
510******;17********;2016;0     *****
510******;19********;2017;0     *****
*;*;*;*
510******;15********;2017;*****
510******;17********;2017;0     *****
510******;15********;2016;*****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;15********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;2016;0     *****
510******;19********;;*****
510******;18********;2016;0     *****
510******;19********;2016;*****
510******;15********;2017;*****
510******;15********;2017;*****
510******;19********;2017;0     *****
510******;17********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;;*****
510******;15********;;*****
510******;19********;2016;0     *****
510******;19********;2016;*****
*;*;*;*
510******;19********;2017;0     *****
510******;19********;2017;0     *****
*;*;*;*
*;*;*;*
510******;19********;2016;0     *****
510******;19********;;*****
510******;19********;2016;0     *****
*;*;*;*
510******;19********;;*****
*;*;*;*
510******;17********;2017;0     *****
510******;19********;2016;0     *****
*;*;*;*
510******;15********;2017;0     *****
510******;19********;2017;0     *****
*;*;*;*
*;*;*;*
510******;19********;2017;0     *****
*;*;*;*
510******;17********;2017;0     *****
*;*;*;*
*;*;*;*
510******;17********;2017;0     *****
*;*;*;*
510******;19********;2016;0     *****
510******;19********;2016;0     *****
510******;19********;2016;0     *****
510******;19********;2016;0     *****
510******;19********;;*****
510******;19********;2016;*****
510******;19********;2016;*****
510******;19********;2016;0     *****
510******;19********;2017;*****
510******;19********;2016;*****
*;*;*;*
510******;19********;;*****
510******;19********;2016;*****
510******;19********;2016;*****
510******;19********;2016;*****
510******;19********;;*****
510******;19********;2016;0     *****
510******;19********;2017;*****
510******;19********;;*****
510******;17********;2015;0     *****
*;*;*;*
510******;19********;2017;*****
510******;19********;2016;0     *****
510******;19********;2016;*****
510******;17********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
510******;19********;2016;*****
*;*;*;*
*;*;*;*
510******;16********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
510******;19********;2015;0     *****
510******;17********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
510******;15********;2016;0     *****
*;*;*;*
510******;16********;2016;*****
510******;19********;;*****
510******;15********;2016;0     *****
510******;19********;2016;0     *****
*;*;*;*
*;*;*;*
510******;18********;2016;0     *****
510******;15********;2017;0     *****
*;*;*;*
510******;18********;2016;0     *****
510******;17********;2016;0     *****
*;*;*;*
*;*;*;*
510******;17********;2017;0     *****
*;*;*;*
510******;19********;;*****
*;*;*;*
510******;19********;2016;*****
510******;15********;2016;0     *****
510******;19********;2016;0     *****
510******;19********;2017;0     *****
510******;17********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
510******;15********;2017;0     *****
510******;17********;2017;0     *****
*;*;*;*
510******;15********;;*****
510******;17********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
510******;15********;2016;0     *****
*;*;*;*
510******;19********;;*****
510******;16********;;*****
510******;19********;2017;0     *****
510******;17********;2017;0     *****
*;*;*;*
510******;19********;2017;0     *****
*;*;*;*
510******;19********;2016;*****
*;*;*;*
*;*;*;*
510******;19********;2017;0     *****
510******;15********;2016;0     *****
510******;19********;2016;0     *****
510******;15********;2016;0     *****
510******;19********;2017;0     *****
510******;19********;2016;0     *****
*;*;*;*
510******;17********;;*****
510******;17********;2017;0     *****
510******;15********;2016;*****
*;*;*;*
*;*;*;*
510******;17********;;*****
510******;16********;2017;0     *****
*;*;*;*
510******;19********;2017;0     *****
510******;15********;2017;0     *****
510******;18********;2016;0     *****
510******;15********;;*****
510******;15********;;*****
510******;15********;2016;0     *****
510******;19********;2017;0     *****
*;*;*;*
510******;16********;2017;0     *****
*;*;*;*
*;*;*;*
510******;16********;2015;0     *****
*;*;*;*
510******;18********;;*****
510******;17********;2017;0     *****
510******;15********;2016;0     *****
510******;19********;;*****
510******;17********;2016;0     *****
510******;17********;2017;0     *****
510******;19********;;*****
510******;19********;;*****
*;*;*;*
510******;17********;2017;0     *****
510******;19********;2017;0     *****
510******;17********;2017;0     *****
510******;18********;2012;0     *****
*;*;*;*
510******;16********;2017;0     *****
510******;18********;;*****
*;*;*;*
*;*;*;*
510******;17********;2016;0     *****
510******;15********;2016;0     *****
510******;18********;2016;0     *****
510******;17********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;;*****
510******;19********;2017;0     *****
510******;19********;;*****
510******;16********;;*****
*;*;*;*
510******;17********;2017;0     *****
510******;16********;2016;*****
510******;17********;;*****
510******;18********;2016;*****
*;*;*;*
510******;17********;2017;0     *****
510******;19********;;*****
*;*;*;*
*;*;*;*
510******;16********;2017;0     *****
*;*;*;*
510******;19********;2015;0     *****
510******;16********;2016;0     *****
510******;16********;2017;0     *****
510******;19********;2017;0     *****
510******;19********;;*****
510******;19********;2017;0     *****
510******;16********;2017;0     *****
510******;15********;2016;*****
510******;15********;2017;0     *****
510******;15********;2016;0     *****
510******;19********;2017;0     *****
510******;18********;;*****
510******;16********;2017;0     *****
*;*;*;*
510******;19********;;*****
510******;15********;2017;0     *****
*;*;*;*
510******;15********;2016;*****
510******;15********;2017;0     *****
510******;19********;;*****
510******;19********;;*****
510******;16********;2016;0     *****
510******;19********;2017;0     *****
510******;16********;2017;0     *****
510******;19********;2017;0     *****
510******;16********;2016;0     *****
*;*;*;*
510******;17********;2017;0     *****
510******;19********;2015;0     *****
*;*;*;*
510******;18********;;*****
510******;19********;2016;0     *****
510******;17********;2015;0     *****
510******;15********;2017;0     *****
*;*;*;*
510******;15********;2017;0     *****
510******;15********;;*****
510******;15********;2016;0     *****
516******;19********;2017;0     *****
516******;19********;2017;0     *****
516******;15********;2017;*****
516******;15********;2017;*****
516******;15********;2017;*****
516******;19********;2017;*****
*;*;*;*
516******;15********;2017;*****
*;*;*;*
516******;15********;2016;*****
*;*;*;*
516******;15********;2016;*****
516******;19********;2016;*****
516******;19********;2016;*****
516******;15********;2016;*****
516******;19********;2016;*****
516******;15********;2017;*****
516******;15********;2016;*****
516******;19********;2016;*****
*;*;*;*
516******;15********;2016;*****
516******;15********;2016;*****
516******;19********;2016;*****
516******;15********;2016;*****
*;*;*;*
516******;19********;2016;*****
516******;15********;2017;*****
516******;15********;2017;*****
516******;15********;2016;*****
516******;17********;2017;0     *****
*;*;*;*
516******;15********;2016;*****
*;*;*;*
516******;17********;2017;0     *****
516******;15********;2017;*****
516******;19********;2016;*****
516******;19********;2016;*****
516******;19********;2017;0     *****
